"","pubyear","citations"
"26967",2009,"26967. World J Surg. 2008 Sep;32(9):1996-2009. "
"26968",2008,"26968. World J Surg. 2008 Sep;32(9):1961-7. "
"26969",2008,"26969. World J Surg. 2008 Sep;32(9):2038-46. "
"26970",2008,"26970. Zhonghua Nan Ke Xue. 2008 Sep;14(9):853-6"
"26971",2008,"26971. Zhonghua Wei Chang Wai Ke Za Zhi. 2008 Sep;11(5):414-20"
"26972",2008,"26972. Zhonghua Wei Chang Wai Ke Za Zhi. 2008 Sep;11(5):408-13"
"26973",2008,"26973. BMJ. 2008 Aug 29;337:a1331. "
"26974",2008,"26974. Virol J. 2008 Aug 28;5:100. "
"26975",2008,"26975. JAMA. 2008 Aug 27;300(8):933-44. "
"26976",2008,"26976. Zhonghua Yi Xue Za Zhi. 2008 Aug 26;88(33):2364-8"
"26977",2008,"26977. J Natl Cancer Inst. 2008 Aug 20;100(16):1155-66. "
"26978",2008,"26978. Neurology. 2008 Aug 19;71(8):578-82. "
"26979",2008,"26979. Int J Cardiol. 2008 Aug 18;128(2):166-71. "
"26980",2008,"26980. Aliment Pharmacol Ther. 2008 Aug 15;28(4):397-404. "
"26981",2008,"26981. Am J Epidemiol. 2008 Aug 15;168(4):366-73. "
"26982",2008,"26982. Am J Epidemiol. 2008 Aug 15;168(4):358-65. "
"26983",2008,"26983. Am J Respir Crit Care Med. 2008 Aug 15;178(4):425-30. "
"26984",2008,"26984. Clin Cancer Res. 2008 Aug 15;14(16):5158-65. "
"26985",2008,"26985. Clin Infect Dis. 2008 Aug 15;47(4):519-27. "
"26986",2008,"26986. Hum Mol Genet. 2008 Aug 15;17(16):2456-61. "
"26987",2008,"26987. Neuroimage. 2008 Aug 15;42(2):998-1031. "
"26988",2008,"26988. Pain. 2008 Aug 15;138(1):70-8. Epub 2007 Dec 21"
"26989",2008,"26989. PLoS Med. 2008 Aug 12;5(8):e166. "
"26990",2008,"26990. BMC Geriatr. 2008 Aug 8;8:18. "
"26991",2008,"26991. Ann Intern Med. 2008 Aug 5;149(3):177-84. Epub 2008 Jun 30"
"26992",2008,"26992. Br J Cancer. 2008 Aug 5;99(3):434-41. "
"26993",2008,"26993. Zhonghua Yi Xue Za Zhi. 2008 Aug 5;88(30):2131-5"
"26994",2008,"26994. BMC Pregnancy Childbirth. 2008 Aug 4;8:33. "
"26995",2008,"26995. AJR Am J Roentgenol. 2008 Aug;191(2):396-401. "
"26996",2008,"26996. Am Heart J. 2008 Aug;156(2):216-226.e9. "
"26997",2008,"26997. Am J Clin Nutr. 2008 Aug;88(2):372-83"
"26998",2008,"26998. Am J Epidemiol. 2008 Aug 1;168(3):237-49. "
"26999",2008,"26999. Am J Geriatr Psychiatry. 2008 Aug;16(8):621-32. "
"27000",2008,"27000. Am J Hypertens. 2008 Aug;21(8):922-9. "
"27001",2008,"27001. Am J Kidney Dis. 2008 Aug;52(2):272-84. "
"27002",2008,"27002. Am J Kidney Dis. 2008 Aug;52(2):262-71. "
"27003",2008,"27003. Am J Manag Care. 2008 Aug;14(8):521-8"
"27004",2008,"27004. Am J Psychiatry. 2008 Aug;165(8):1015-23. "
"27005",2008,"27005. Am J Public Health. 2008 Aug;98(8):1372-81. "
"27006",2008,"27006. Amyotroph Lateral Scler. 2008 Aug;9(4):195-211. "
"27007",2008,"27007. Anesthesiology. 2008 Aug;109(2):225-32. "
"27008",2008,"27008. Ann Behav Med. 2008 Aug;36(1):33-43. "
"27009",2008,"27009. Ann Epidemiol. 2008 Aug;18(8):647-56. "
"27010",2008,"27010. Ann Epidemiol. 2008 Aug;18(8):614-27. "
"27011",2008,"27011. Arch Med Res. 2008 Aug;39(6):625-8. "
"27012",2008,"27012. Arch Neurol. 2008 Aug;65(8):1024-30. "
"27013",2008,"27013. Arch Surg. 2008 Aug;143(8):788-93. "
"27014",2008,"27014. Arch Toxicol. 2008 Aug;82(8):531-42. "
"27015",2008,"27015. Bone. 2008 Aug;43(2):312-21. "
"27016",2008,"27016. Br J Dermatol. 2008 Aug;159(2):274-85. "
"27017",2008,"27017. Br J Psychiatry. 2008 Aug;193(2):101-7. "
"27018",2008,"27018. Br J Surg. 2008 Aug;95(8):950-6. "
"27019",2008,"27019. Brain Cogn. 2008 Aug;67(3):351-9. "
"27020",2008,"27020. Breast. 2008 Aug;17(4):323-34. "
"27021",2008,"27021. Cancer. 2008 Aug 1;113(3):573-81. "
"27022",2008,"27022. Cancer Causes Control. 2008 Aug;19(6):549-58. "
"27023",2008,"27023. Cancer Treat Rev. 2008 Aug;34(5):442-52. "
"27024",2008,"27024. Clin Endocrinol (Oxf). 2008 Aug;69(2):244-52. "
"27025",2008,"27025. Clin Ther. 2008 Aug;30(8):1416-25. "
"27026",2008,"27026. Coron Artery Dis. 2008 Aug;19(5):327-35. "
"27027",2008,"27027. Diabet Med. 2008 Aug;25(8):924-32. "
"27028",2008,"27028. Diabetes Care. 2008 Aug;31(8):1672-8. "
"27029",2008,"27029. Diabetes Res Clin Pract. 2008 Aug;81(2):184-9. "
"27030",2008,"27030. Dig Dis Sci. 2008 Aug;53(8):2168-76. Epub 2007 Dec 20"
"27031",2008,"27031. Drug Alcohol Depend. 2008 Aug 1;96(3):263-70. "
"27032",2008,"27032. Eur Heart J. 2008 Aug;29(16):2031-41. "
"27033",2008,"27033. Eur J Endocrinol. 2008 Aug;159(2):89-95. "
"27034",2008,"27034. Eur J Heart Fail. 2008 Aug;10(8):786-92. "
"27035",2008,"27035. Eur J Public Health. 2008 Aug;18(4):417-21. "
"27036",2008,"27036. Eur J Vasc Endovasc Surg. 2008 Aug;36(2):167-71. "
"27037",2008,"27037. Eur Urol. 2008 Aug;54(2):371-81. "
"27038",2008,"27038. Fertil Steril. 2008 Aug;90(2):367-72. Epub 2007 Oct 23"
"27039",2008,"27039. Genet Med. 2008 Aug;10(8):560-74. "
"27040",2008,"27040. Hepatology. 2008 Aug;48(2):418-31. "
"27041",2008,"27041. Int J Artif Organs. 2008 Aug;31(8):675-82"
"27042",2008,"27042. Int J Food Sci Nutr. 2008 Aug;59(5):357-67"
"27043",2008,"27043. Int J Neuropsychopharmacol. 2008 Aug;11(5):685-99. Epub 2007 Nov 30"
"27044",2008,"27044. J Adv Nurs. 2008 Aug;63(4):334-42. "
"27045",2008,"27045. J Autoimmun. 2008 Aug;31(1):42-51. "
"27046",2008,"27046. J Behav Med. 2008 Aug;31(4):291-300. "
"27047",2008,"27047. J Bone Joint Surg Am. 2008 Aug;90(8):1722-5. "
"27048",2008,"27048. J Bone Joint Surg Br. 2008 Aug;90(8):1005-12. "
"27049",2008,"27049. J Drugs Dermatol. 2008 Aug;7(8 Suppl):s2-8"
"27050",2008,"27050. J Epidemiol Community Health. 2008 Aug;62(8):745-51. "
"27051",2008,"27051. J Epidemiol Community Health. 2008 Aug;62(8):708-14. "
"27052",2008,"27052. J Heart Lung Transplant. 2008 Aug;27(8):835-42. "
"27053",2008,"27053. J Hum Nutr Diet. 2008 Aug;21(4):317-36. "
"27054",2008,"27054. J Invasive Cardiol. 2008 Aug;20(8):417-22"
"27055",2008,"27055. J Obstet Gynaecol Can. 2008 Aug;30(8):696-701"
"27056",2008,"27056. J Occup Environ Med. 2008 Aug;50(8):904-15. "
"27057",2008,"27057. J Pain. 2008 Aug;9(8):667-77. "
"27058",2008,"27058. J Pediatr Psychol. 2008 Aug;33(7):789-96. "
"27059",2008,"27059. J Perinatol. 2008 Aug;28(8):526-33. "
"27060",2008,"27060. J Pers Disord. 2008 Aug;22(4):365-88. "
"27061",2008,"27061. J Sport Exerc Psychol. 2008 Aug;30(4):392-410"
"27062",2008,"27062. J Vasc Surg. 2008 Aug;48(2):487-93. "
"27063",2008,"27063. J Viral Hepat. 2008 Aug;15(8):600-6. "
"27064",2008,"27064. Mayo Clin Proc. 2008 Aug;83(8):880-9"
"27065",2008,"27065. Neuroimage. 2008 Aug 1;42(1):343-56. "
"27066",2008,"27066. Osteoporos Int. 2008 Aug;19(8):1119-23. "
"27067",2008,"27067. Pers Soc Psychol Rev. 2008 Aug;12(3):248-79. "
"27068",2008,"27068. Pers Soc Psychol Rev. 2008 Aug;12(3):199-221. "
"27069",2008,"27069. Photodermatol Photoimmunol Photomed. 2008 Aug;24(4):211-7. "
"27070",2008,"27070. Psicothema. 2008 Aug;20(3):487-96"
"27071",2008,"27071. Rehabilitation (Stuttg). 2008 Aug;47(4):200-9. "
"27072",2008,"27072. Stroke. 2008 Aug;39(8):2237-48. "
"27073",2008,"27073. Surg Endosc. 2008 Aug;22(8):1769-80. "
"27074",2008,"27074. Surg Endosc. 2008 Aug;22(8):1781-9. "
"27075",2008,"27075. Thorac Cardiovasc Surg. 2008 Aug;56(5):247-55. "
"27076",2008,"27076. Unfallchirurg. 2008 Aug;111(8):637-40. "
"27077",2008,"27077. Urology. 2008 Aug;72(2):412-6. "
"27078",2008,"27078. AIDS. 2008 Jul 31;22(12):1493-501. "
"27079",2008,"27079. BMC Med Imaging. 2008 Jul 31;8:14. "
"27080",2008,"27080. CMAJ. 2008 Jul 29;179(3):235-44. "
"27081",2008,"27081. BMJ. 2008 Jul 16;337:a485. "
"27082",2008,"27082. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD004183. "
"27083",2008,"27083. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD007302. "
"27084",2008,"27084. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD006790. "
"27085",2008,"27085. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD006489. "
"27086",2008,"27086. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD006424. "
"27087",2008,"27087. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD006103. "
"27088",2008,"27088. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD005595. "
"27089",2008,"27089. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD005031. "
"27090",2008,"27090. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD004769. "
"27091",2008,"27091. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD004737. "
"27092",2008,"27092. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD004307. "
"27093",2008,"27093. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD003222. "
"27094",2008,"27094. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD003054. "
"27095",2008,"27095. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD001824. "
"27096",2008,"27096. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD001815. "
"27097",2008,"27097. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD001477. "
"27098",2008,"27098. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD001230. "
"27099",2008,"27099. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD000479. "
"27100",2008,"27100. Cochrane Database Syst Rev. 2008 Jul 16;(3):CD000296. "
"27101",2008,"27101. Am J Epidemiol. 2008 Jul 15;168(2):123-37. "
"27102",2008,"27102. Ann Intern Med. 2008 Jul 15;149(2):123-34"
"27103",2008,"27103. Ann Intern Med. 2008 Jul 15;149(2):109-22"
"27104",2008,"27104. Biol Psychiatry. 2008 Jul 15;64(2):137-44. "
"27105",2008,"27105. Cancer. 2008 Jul 15;113(2):238-46. "
"27106",2008,"27106. CMAJ. 2008 Jul 15;179(2):135-44. "
"27107",2008,"27107. Int J Cancer. 2008 Jul 15;123(2):430-5. "
"27108",2008,"27108. J Neurol Sci. 2008 Jul 15;270(1-2):40-7. "
"27109",2008,"27109. PLoS Med. 2008 Jul 15;5(7):e152. "
"27110",2008,"27110. Psychiatry Res. 2008 Jul 15;160(1):106-14. "
"27111",2008,"27111. JOP. 2008 Jul 10;9(4):440-8"
"27112",2008,"27112. JAMA. 2008 Jul 9;300(2):197-208. "
"27113",2008,"27113. Br J Cancer. 2008 Jul 8;99(1):14-22. "
"27114",2008,"27114. BMC Genomics. 2008 Jul 7;9:322. "
"27115",2008,"27115. World J Gastroenterol. 2008 Jul 7;14(25):4011-9"
"27116",2008,"27116. BMC Public Health. 2008 Jul 2;8:226. "
"27117",2008,"27117. JAMA. 2008 Jul 2;300(1):71-80. "
"27118",2008,"27118. Accid Anal Prev. 2008 Jul;40(4):1282-93. "
"27119",2008,"27119. Adv Skin Wound Care. 2008 Jul;21(7):330-4. "
"27120",2008,"27120. Adv Ther. 2008 Jul;25(7):644-57. "
"27121",2008,"27121. AIDS Behav. 2008 Jul;12(4):521-43. Epub 2007 Jan 31"
"27122",2008,"27122. AIDS Care. 2008 Jul;20(6):631-53. "
"27123",2008,"27123. Allergy. 2008 Jul;63(7):865-71. "
"27124",2008,"27124. Allergy. 2008 Jul;63(7):857-64. "
"27125",2008,"27125. Am Heart J. 2008 Jul;156(1):13-22. "
"27126",2008,"27126. Am J Clin Nutr. 2008 Jul;88(1):38-50"
"27127",2008,"27127. Am J Geriatr Psychiatry. 2008 Jul;16(7):558-67. "
"27128",2008,"27128. Am J Manag Care. 2008 Jul;14(7):468-75"
"27129",2008,"27129. Am J Prev Med. 2008 Jul;35(1):77-85. "
"27130",2008,"27130. Am J Sports Med. 2008 Jul;36(7):1414-21. "
"27131",2008,"27131. Anaesthesia. 2008 Jul;63(7):745-60. "
"27132",2008,"27132. Ann Allergy Asthma Immunol. 2008 Jul;101(1):74-81. "
"27133",2008,"27133. Ann Hematol. 2008 Jul;87(7):527-36. "
"27134",2008,"27134. Ann Intern Med. 2008 Jul 1;149(1):33-42. Epub 2008 Jun 3"
"27135",2008,"27135. Ann Rheum Dis. 2008 Jul;67(7):933-6. Epub 2007 Sep 17"
"27136",2008,"27136. Ann Surg. 2008 Jul;248(1):61-8. "
"27137",2008,"27137. Ann Surg. 2008 Jul;248(1):52-60. "
"27138",2008,"27138. Ann Surg Oncol. 2008 Jul;15(7):2062. "
"27139",2008,"27139. Arch Dis Child. 2008 Jul;93(7):599-608. "
"27140",2008,"27140. Arthritis Rheum. 2008 Jul;58(7):2183-8. "
"27141",2008,"27141. Asian J Surg. 2008 Jul;31(3):119-23. "
"27142",2008,"27142. Asian J Surg. 2008 Jul;31(3):104-14. "
"27143",2008,"27143. Biol Chem. 2008 Jul;389(7):897-903. "
"27144",2008,"27144. Biol Res Nurs. 2008 Jul;10(1):63-78. "
"27145",2008,"27145. Br J Anaesth. 2008 Jul;101(1):69-76. "
"27146",2008,"27146. Br J Psychiatry. 2008 Jul;193(1):10-7. "
"27147",2008,"27147. Br J Surg. 2008 Jul;95(7):809-16. "
"27148",2008,"27148. Cancer. 2008 Jul 1;113(1):150-7. "
"27149",2008,"27149. Cancer Epidemiol Biomarkers Prev. 2008 Jul;17(7):1739-45. "
"27150",2008,"27150. Cardiovasc Revasc Med. 2008 Jul-Sep;9(3):156-65. "
"27151",2008,"27151. Clin Biochem. 2008 Jul;41(10-11):881-6. "
"27152",2008,"27152. Clin Exp Rheumatol. 2008 Jul-Aug;26(4):673-9"
"27153",2008,"27153. Clin Gastroenterol Hepatol. 2008 Jul;6(7):726-33. "
"27154",2008,"27154. Clin Infect Dis. 2008 Jul 1;47(1):83-93. "
"27155",2008,"27155. Clin Psychol Rev. 2008 Jul;28(6):1059-70. "
"27156",2008,"27156. Clin Psychol Rev. 2008 Jul;28(6):1021-37. "
"27157",2008,"27157. Clin Psychol Rev. 2008 Jul;28(6):952-62. "
"27158",2008,"27158. Clin Psychol Rev. 2008 Jul;28(6):904-16. "
"27159",2008,"27159. Colorectal Dis. 2008 Jul;10(6):541-6. Epub 2007 Sep 13"
"27160",2008,"27160. Colorectal Dis. 2008 Jul;10(6):547-52. Epub 2007 Sep 13"
"27161",2008,"27161. Crit Care Med. 2008 Jul;36(7):2023-33. "
"27162",2008,"27162. Curr Opin Rheumatol. 2008 Jul;20(4):384-91. "
"27163",2008,"27163. Diabet Med. 2008 Jul;25(7):765-74. "
"27164",2008,"27164. Diabetes Care. 2008 Jul;31(7):1455-60. "
"27165",2008,"27165. Environ Health Perspect. 2008 Jul;116(7):845-53. "
"27166",2008,"27166. Eur J Pediatr. 2008 Jul;167(7):731-6. "
"27167",2008,"27167. Eur J Vasc Endovasc Surg. 2008 Jul;36(1):96-100. "
"27168",2008,"27168. Fertil Steril. 2008 Jul;90(1):186-93. Epub 2007 Nov 5"
"27169",2008,"27169. Gen Hosp Psychiatry. 2008 Jul-Aug;30(4):293-302. "
"27170",2008,"27170. Gut. 2008 Jul;57(7):941-50. "
"27171",2008,"27171. Head Neck. 2008 Jul;30(7):889-97. "
"27172",2008,"27172. Heart Vessels. 2008 Jul;23(4):217-23. "
"27173",2008,"27173. HIV Med. 2008 Jul;9(6):332-5. "
"27174",2008,"27174. Hum Immunol. 2008 Jul;69(7):443-64. "
"27175",2008,"27175. Hum Reprod Update. 2008 Jul-Aug;14(4):309-19. "
"27176",2008,"27176. Int J Colorectal Dis. 2008 Jul;23(7):665-7. "
"27177",2008,"27177. J Antimicrob Chemother. 2008 Jul;62(1):56-64. "
"27178",2008,"27178. J Bone Joint Surg Br. 2008 Jul;90(7):915-9. "
"27179",2008,"27179. J Clin Epidemiol. 2008 Jul;61(7):646-53. "
"27180",2008,"27180. J Clin Oncol. 2008 Jul 1;26(19):3248-58. "
"27181",2008,"27181. J Clin Periodontol. 2008 Jul;35(7):591-604. "
"27182",2008,"27182. J Dairy Sci. 2008 Jul;91(7):2771-85. "
"27183",2008,"27183. J Epidemiol Community Health. 2008 Jul;62(7):615-9. "
"27184",2008,"27184. J Food Prot. 2008 Jul;71(7):1330-7"
"27185",2008,"27185. J Hosp Med. 2008 Jul;3(4):319-25. "
"27186",2008,"27186. J Hypertens. 2008 Jul;26(7):1290-9. "
"27187",2008,"27187. J Hypertens. 2008 Jul;26(7):1282-9. "
"27188",2008,"27188. J Neurosurg Pediatr. 2008 Jul;2(1):42-9. "
"27189",2008,"27189. J Neurosurg Spine. 2008 Jul;9(1):22-31. "
"27190",2008,"27190. J Pediatr Psychol. 2008 Jul;33(6):590-611. "
"27191",2008,"27191. J Pers. 2008 Jul;76(4):875-902; discussion 903-28. "
"27192",2008,"27192. J Thromb Haemost. 2008 Jul;6(7):1093-8. "
"27193",2008,"27193. J Vasc Surg. 2008 Jul;48(1):227-36. "
"27194",2008,"27194. Langenbecks Arch Surg. 2008 Jul;393(4):535-45. "
"27195",2008,"27195. Lung Cancer. 2008 Jul;61(1):91-6. "
"27196",2008,"27196. Med Sci Monit. 2008 Jul;14(7):RA87-93"
"27197",2008,"27197. Nicotine Tob Res. 2008 Jul;10(7):1245-50. "
"27198",2008,"27198. Obes Rev. 2008 Jul;9(4):297-311. "
"27199",2008,"27199. Obes Surg. 2008 Jul;18(7):841-6. "
"27200",2008,"27200. Obesity (Silver Spring). 2008 Jul;16(7):1622-35. "
"27201",2008,"27201. Obstet Gynecol Surv. 2008 Jul;63(7):472-9. "
"27202",2008,"27202. Ophthalmology. 2008 Jul;115(7):1117-1122.e1. Epub 2008 Feb 20"
"27203",2008,"27203. Pediatr Blood Cancer. 2008 Jul;51(1):99-104. "
"27204",2008,"27204. Pediatrics. 2008 Jul;122(1):92-101. "
"27205",2008,"27205. Pharmacoepidemiol Drug Saf. 2008 Jul;17(7):707-13. "
"27206",2008,"27206. Prev Med. 2008 Jul;47(1):3-16. "
"27207",2008,"27207. Prog Cardiovasc Nurs. 2008 Summer;23(3):128-32"
"27208",2008,"27208. Psychol Bull. 2008 Jul;134(4):536-60. "
"27209",2008,"27209. Psychol Bull. 2008 Jul;134(4):477-92. "
"27210",2008,"27210. Radiother Oncol. 2008 Jul;88(1):1-9. "
"27211",2008,"27211. Respir Med. 2008 Jul;102(7):984-92. "
"27212",2008,"27212. Schizophr Res. 2008 Jul;102(1-3):197-205. "
"27213",2008,"27213. Seizure. 2008 Jul;17(5):405-21. "
"27214",2008,"27214. Thyroid. 2008 Jul;18(7):721-7. "
"27215",2008,"27215. Top Stroke Rehabil. 2008 Jul-Aug;15(4):365-77. "
"27216",2008,"27216. Value Health. 2008 Jul-Aug;11(4):733-41. "
"27217",2008,"27217. Zhongguo Zhong Xi Yi Jie He Za Zhi. 2008 Jul;28(7):597-601"
"27218",2008,"27218. Zhonghua Nan Ke Xue. 2008 Jul;14(7):618-23"
"27219",2008,"27219. Zhonghua Yi Xue Za Zhi. 2008 Jul 1;88(25):1732-6"
"27220",2008,"27220. BMC Genomics. 2008 Jun 30;9:310. "
"27221",2008,"27221. BMC Psychiatry. 2008 Jun 30;8:51. "
"27222",2008,"27222. BMJ. 2008 Jun 30;337:a449. "
"27223",2008,"27223. BMC Med Genet. 2008 Jun 27;9:55. "
"27224",2008,"27224. PLoS One. 2008 Jun 25;3(6):e2533. "
"27225",2008,"27225. PLoS One. 2008 Jun 25;3(6):e2468. "
"27226",2008,"27226. Circulation. 2008 Jun 24;117(25):3171-80. "
"27227",2008,"27227. J Am Coll Cardiol. 2008 Jun 24;51(25):2385-95. "
"27228",2008,"27228. Arch Intern Med. 2008 Jun 23;168(12):1261-9. "
"27229",2008,"27229. Med Clin (Barc). 2008 Jun 21;131(3):81-8"
"27230",2008,"27230. Cardiovasc Ultrasound. 2008 Jun 19;6:30. "
"27231",2008,"27231. Ann Intern Med. 2008 Jun 17;148(12):923-31. Epub 2008 May 19"
"27232",2008,"27232. BMC Cancer. 2008 Jun 17;8:173. "
"27233",2008,"27233. Br J Cancer. 2008 Jun 17;98(12):1934-43. "
"27234",2008,"27234. Circulation. 2008 Jun 17;117(24):3109-17. "
"27235",2008,"27235. BMC Cardiovasc Disord. 2008 Jun 16;8:13. "
"27236",2008,"27236. Am J Cardiol. 2008 Jun 15;101(12):1749-52. "
"27237",2008,"27237. Biol Psychiatry. 2008 Jun 15;63(12):1118-26. "
"27238",2008,"27238. Cancer. 2008 Jun 15;112(12):2780-8. "
"27239",2008,"27239. Int J Cancer. 2008 Jun 15;122(12):2753-60. "
"27240",2008,"27240. Int J Cancer. 2008 Jun 15;122(12):2811-9. "
"27241",2008,"27241. Mov Disord. 2008 Jun 15;23(8):1174-83. "
"27242",2008,"27242. BMJ. 2008 Jun 14;336(7657):1359-61. "
"27243",2008,"27243. World J Gastroenterol. 2008 Jun 14;14(22):3484-9"
"27244",2008,"27244. Physiol Genomics. 2008 Jun 12;34(1):34-41. "
"27245",2008,"27245. Physiol Genomics. 2008 Jun 12;34(1):42-53. "
"27246",2008,"27246. Neurology. 2008 Jun 10;70(24):2329-37. "
"27247",2008,"27247. Mol Cancer. 2008 Jun 4;7:49. "
"27248",2008,"27248. Ann Intern Med. 2008 Jun 3;148(11):832-45. Epub 2008 May 19"
"27249",2008,"27249. BMC Psychiatry. 2008 Jun 2;8:41. "
"27250",2008,"27250. Environ Health. 2008 Jun 2;7:23. "
"27251",2008,"27251. Acta Orthop. 2008 Jun;79(3):335-41. "
"27252",2008,"27252. Acta Psychiatr Scand. 2008 Jun;117(6):403-11. "
"27253",2008,"27253. AIDS Res Hum Retroviruses. 2008 Jun;24(6):827-37. "
"27254",2008,"27254. Aliment Pharmacol Ther. 2008 Jun;27(12):1210-23. "
"27255",2008,"27255. Am J Clin Nutr. 2008 Jun;87(6):1793-801"
"27256",2008,"27256. Am J Clin Nutr. 2008 Jun;87(6):1662-71"
"27257",2008,"27257. Am J Med. 2008 Jun;121(6):501-508.e3. "
"27258",2008,"27258. Anesth Analg. 2008 Jun;106(6):1733-8. "
"27259",2008,"27259. Ann Cardiol Angeiol (Paris). 2008 Jun;57(3):181-6. "
"27260",2008,"27260. Ann Epidemiol. 2008 Jun;18(6):492-9. "
"27261",2008,"27261. Ann Oncol. 2008 Jun;19(6):1039-44. "
"27262",2008,"27262. Ann Rheum Dis. 2008 Jun;67(6):808-14. Epub 2007 Sep 27"
"27263",2008,"27263. Ann Rheum Dis. 2008 Jun;67(6):855-9. Epub 2007 Sep 7"
"27264",2008,"27264. Ann Surg. 2008 Jun;247(6):950-61. "
"27265",2008,"27265. Arch Dis Child. 2008 Jun;93(6):512-7. "
"27266",2008,"27266. Arch Ophthalmol. 2008 Jun;126(6):826-33. "
"27267",2008,"27267. Arch Pathol Lab Med. 2008 Jun;132(6):926-30. "
"27268",2008,"27268. Arch Surg. 2008 Jun;143(6):592-600. "
"27269",2008,"27269. Br J Ophthalmol. 2008 Jun;92(6):729-34. "
"27270",2008,"27270. Br J Psychiatry. 2008 Jun;192(6):406-11. "
"27271",2008,"27271. Br J Surg. 2008 Jun;95(6):677-84. "
"27272",2008,"27272. Brain Res Rev. 2008 Jun;58(1):57-70. Epub 2007 Nov 12"
"27273",2008,"27273. Cancer. 2008 Jun;112(11):2483-92. "
"27274",2008,"27274. Cancer Cell. 2008 Jun;13(6):519-28. "
"27275",2008,"27275. Cancer Treat Rev. 2008 Jun;34(4):339-47. "
"27276",2008,"27276. Cephalalgia. 2008 Jun;28(6):614-8. "
"27277",2008,"27277. Chest. 2008 Jun;133(6):1463-73. Epub 2007 Nov 7"
"27278",2008,"27278. Clin Chim Acta. 2008 Jun;392(1-2):52-7. "
"27279",2008,"27279. Clin Endocrinol (Oxf). 2008 Jun;68(6):885-9. Epub 2007 Nov 2"
"27280",2008,"27280. Clin Gastroenterol Hepatol. 2008 Jun;6(6):644-53. "
"27281",2008,"27281. Clin Gastroenterol Hepatol. 2008 Jun;6(6):696-700. "
"27282",2008,"27282. Clin Gastroenterol Hepatol. 2008 Jun;6(6):671-6. "
"27283",2008,"27283. Clin Otolaryngol. 2008 Jun;33(3):210-22. "
"27284",2008,"27284. Clin Psychol Rev. 2008 Jun;28(5):869-89. "
"27285",2008,"27285. Clin Psychol Rev. 2008 Jun;28(5):783-800. Epub 2007 Nov 6"
"27286",2008,"27286. Clin Psychol Rev. 2008 Jun;28(5):736-45. Epub 2007 Nov 1"
"27287",2008,"27287. Clin Psychol Rev. 2008 Jun;28(5):746-58. Epub 2007 Nov 1"
"27288",2008,"27288. Diabetes Obes Metab. 2008 Jun;10 Suppl 1:1-7. "
"27289",2008,"27289. Diabetologia. 2008 Jun;51(6):941-51. "
"27290",2008,"27290. Dig Dis Sci. 2008 Jun;53(6):1455-61"
"27291",2008,"27291. Eur Arch Paediatr Dent. 2008 Jun;9(2):58-73"
"27292",2008,"27292. Eur Heart J. 2008 Jun;29(12):1548-59. "
"27293",2008,"27293. Eur J Cancer Prev. 2008 Jun;17(3):259-68. "
"27294",2008,"27294. Eur J Cardiothorac Surg. 2008 Jun;33(6):961-70. "
"27295",2008,"27295. Eur J Cardiovasc Prev Rehabil. 2008 Jun;15(3):247-57. "
"27296",2008,"27296. Eur J Haematol. 2008 Jun;80(6):477-82. "
"27297",2008,"27297. Eur J Hum Genet. 2008 Jun;16(6):724-34. "
"27298",2008,"27298. Eur Psychiatry. 2008 Jun;23(4):289-99. Epub 2007 Aug 31"
"27299",2008,"27299. Eur Urol. 2008 Jun;53(6):1228-35. "
"27300",2008,"27300. Eye (Lond). 2008 Jun;22(6):751-60. "
"27301",2008,"27301. Fundam Clin Pharmacol. 2008 Jun;22(3):315-21. "
"27302",2008,"27302. Genes Immun. 2008 Jun;9(4):349-57. "
"27303",2008,"27303. Genet Med. 2008 Jun;10(6):369-84. "
"27304",2008,"27304. Hum Genet. 2008 Jun;123(5):477-84. "
"27305",2008,"27305. Hum Reprod. 2008 Jun;23(6):1346-54. "
"27306",2008,"27306. Hypertension. 2008 Jun;51(6):1483-91. "
"27307",2008,"27307. Int J Cancer. 2008 Jun 1;122(11):2573-80. "
"27308",2008,"27308. Int J Colorectal Dis. 2008 Jun;23(6):641-51. "
"27309",2008,"27309. Intensive Care Med. 2008 Jun;34(6):1002-11. "
"27310",2008,"27310. J Am Geriatr Soc. 2008 Jun;56(6):1116-28. "
"27311",2008,"27311. J Antimicrob Chemother. 2008 Jun;61(6):1191-200. "
