"","pubyear","citations"
"2714",2014,"(includes abstract) Kulage, Kristine; Smaldone, Arlene; Cohn, Elizabeth; Journal of Autism & Developmental Disorders, 2014 Aug; 44 (8): 1918-32. (journal article - meta analysis, research, systematic review, tables/charts) "
"2715",2014,"(includes abstract) VanBuskirk, Katherine; Wetherell, Julie; Journal of Behavioral Medicine, 2014 Aug; 37 (4): 768-80. (journal article - meta analysis, research, systematic review, tables/charts) "
"2716",2014,"(includes abstract) Khan, Hassan; Kunutsor, Setor K; Kauhanen, Jussi; Kurl, Sudhir; Gorodeski, Eiran Z; Adler, Amanda I; Butler, Javed; Laukkanen, Jari A; Journal of Cardiac Failure, 2014 Aug; 20 (8): 584-92. (journal article - meta analysis, research, review) "
"2717",2014,"(includes abstract) Ding, Cheng; Ji, Xiaowei; Chen, Xing; Xu, Yan; Zhong, Liangjun; Journal of Clinical Periodontology, 2014 Aug; 41 (8): 748-59. (journal article - meta analysis, research, systematic review, tables/charts) "
"2718",2014,"(includes abstract) Fan, H.; Yu, W.; Zhang, Q.; Cao, H.; Li, J.; Wang, J.; Shao, Y.; Hu, X.; Journal of Clinical Pharmacy & Therapeutics, 2014 Aug; 39 (4): 334-42. (journal article - meta analysis, research, systematic review, tables/charts) "
"2719",2014,"(includes abstract) Arimura, Yoshiaki; Isshiki, Hiroyuki; Onodera, Kei; Nagaishi, Kanna; Yamashita, Kentaro; Sonoda, Tomoko; Matsumoto, Takayuki; Takahashi, Atsushi; Takazoe, Masakazu; Yamazaki, Keiko; et al.; Journal of Gastroenterology, 2014 Aug; 49 (8): 1217-30. (journal article - meta analysis, research, review) "
"2720",2014,"(includes abstract) Angelousi, Anna; Girerd, Nicolas; Benetos, Athanase; Frimat, Luc; Gautier, Sylvie; Weryha, Georges; Boivin, Jean-Marc; Journal of Hypertension, 2014 Aug; 32 (8): 1562-71. (journal article - meta analysis, research, systematic review) "
"2721",2014,"(includes abstract) Li, Chunjie; Men, Yi; Yang, Wenbin; Pan, Jian; Sun, Jun; Li, Longjiang; Journal of Oral & Maxillofacial Surgery (02782391), 2014 Aug; 72 (8): 1601-15. (journal article - meta analysis, research, systematic review) "
"2722",2014,"(includes abstract) Yin, Jun-Bin; Cui, Guang-Bin; Mi, Ming-Shan; Du, Yu-Xia; Wu, Sheng-Xi; Li, Yun-Qing; Wang, Wen; Journal of Pain, 2014 Aug; 15 (8): 781-99. (journal article - meta analysis, research, systematic review) "
"2723",2014,"(includes abstract) Jackson, Todd; Wang, Yalei; Wang, Yang; Fan, Huiyong; Journal of Pain, 2014 Aug; 15 (8): 800-14. (journal article - meta analysis, research, review) "
"2724",2014,"(includes abstract) Yen, C-C.; Tu, Y-K.; Chen, T-H.; Lu, H-K.; Journal of Periodontal Research, 2014 Aug; 49 (4): 415-24. (journal article - meta analysis, research, systematic review) "
"2725",2014,"(includes abstract) Gallinat, Erica; Spaulding, Tammie J.; Journal of Speech, Language & Hearing Research, 2014 Aug; 57 (4): 1363-82. (journal article - meta analysis, research, systematic review, tables/charts) "
"2726",2014,"(includes abstract) Yang, Hong-Ling; Lin, Yong-Ping; Long, Yan; Ma, Qing-Ling; Zhou, Cheng; Journal of Stroke & Cerebrovascular Diseases, 2014 Aug; 23 (7): 1882-9. (journal article - meta analysis, research, systematic review) "
"2727",2014,"(includes abstract) Patel, Samir H; Wang, Zhen; Wong, William W; Murad, Mohammad Hassan; Buckey, Courtney R; Mohammed, Khaled; Alahdab, Fares; Altayar, Osama; Nabhan, Mohammed; Schild, Steven E; et al.; Lancet Oncology, 2014 Aug; 15 (9): 1027-38. (journal article - meta analysis, research, systematic review) "
"2728",2014,"(includes abstract) Shannon, Geordan; Alberg, Corinna; Nacul, Luis; Pashayan, Nora; Maternal & Child Health Journal, 2014 Aug; 18 (6): 1354-79. (journal article - research, systematic review, tables/charts) "
"2729",2014,"(includes abstract) Brüske, Irene; Thiering, Elisabeth; Heinrich, Joachim; Huster, Katharina M; Nowak, Dennis; Occupational & Environmental Medicine, 2014 Aug; 71 (8): 583-9. (journal article - meta analysis, research, systematic review) "
"2730",2014,"(includes abstract) Ferrar, Katia; Evans, Harrison; Smith, Ashleigh; Parfitt, Gaynor; Eston, Roger; Pediatric Exercise Science, 2014; 26 (3): 342-57. (journal article - meta analysis, research, systematic review, tables/charts) "
"2731",2014,"(includes abstract) Rinke, Michael L.; Bundy, David G.; Velasquez, Christina A.; Rao, Sandesh; Zerhouni, Yasmin; Lobner, Katie; Blanck, Jaime F.; Miller, Marlene R.; Pediatrics, 2014 Aug; 134 (2): 338-60. (journal article - research, systematic review, tables/charts) "
"2732",2014,"(includes abstract) Polnay, A.; James, V. A. W.; Hodges, L.; Murray, G. D.; Munro, C.; Lawrie, S. M.; Psychological Medicine, 2014 Aug; 44 (11): 2241-54. (journal article - meta analysis, research, systematic review, tables/charts) "
"2733",2014,"(includes abstract) Kishi, T.; Meltzer, H. Y.; Matsuda, Y.; Iwata, N.; Psychological Medicine, 2014 Aug; 44 (11): 2255-69. (journal article - meta analysis, research, systematic review, tables/charts) "
"2734",2014,"(includes abstract) Hansen, Karen E.; Kleker, Brian; Safdar, Nasia; Bartels, Christie M.; Seminars in Arthritis & Rheumatism, 2014 Aug; 44 (1): 47-54. (journal article - meta analysis, research, systematic review) "
"2735",2014,"(includes abstract) Patompong Ungprasert; Promporn Suksaranjit; Ittikorn Spanuchart; Napat Leeaphorn; Nitipong Permpalung; Seminars in Arthritis & Rheumatism, 2014 Aug; 44 (1): 63-7. (journal article - meta analysis, research, systematic review) "
"2736",2014,"(includes abstract) Cheema, Birinder; Chan, Danwin; Fahey, Paul; Atlantis, Evan; Sports Medicine, 2014 Aug; 44 (8): 1125-38. (journal article - meta analysis, research, systematic review, tables/charts) "
"2737",2014,"(includes abstract) Saragiotto, Bruno; Yamato, Tiê; Hespanhol Junior, Luiz; Rainbow, Michael; Davis, Irene; Lopes, Alexandre; Sports Medicine, 2014 Aug; 44 (8): 1153-63. (journal article - research, systematic review, tables/charts) "
"2738",2014,"(includes abstract) Dartmouth, Katherine; Ultrasound, 2014 Aug; 22 (3): 148-57. (journal article - diagnostic images, meta analysis, research, systematic review, tables/charts) "
"2739",2014,"(includes abstract) Xiaoguang Lu; Weiqiang Xiao; Xin Kang; Jie Yu; Zhiwei Fan; Journal of Ethnopharmacology, 2014 Aug; 155 (1): 21-9. (journal article - meta analysis, research, systematic review) "
"2740",2014,"(includes abstract) Weston, Kassia S; Wisløff, Ulrik; Coombes, Jeff S; British Journal of Sports Medicine, 2014 Aug; 48 (16): 1227-34. (journal article - meta analysis, research, systematic review) "
"2741",2014,"(includes abstract) Ben-Aharon, Irit; Stemmer, Salomon M.; Leibovici, Leonard; Shpilberg, Ofer; Sulkes, Aaron; Gafter-Gvili, Anat; Acta Oncologica, 2014 Sep; 53 (9): 1230-7. (journal article - meta analysis, research, systematic review, tables/charts) "
"2742",2014,"(includes abstract) Najaf-Zadeh, Abolfazl; Nectoux, Eric; Dubos, François; Happiette, Laurent; Demondion, Xavier; Gnansounou, Magloire; Herbaux, Bernard; Martinot, Alain; Acta Orthopaedica, 2014 Sep; 85 (5): 518-24. (journal article - meta analysis, research, systematic review, tables/charts) "
"2743",2014,"(includes abstract) Hartmann-Boyce, Jamie; Stead, Lindsay F.; Cahill, Kate; Lancaster, Tim; Addiction, 2014 Sep; 109 (9): 1414-25. (journal article - research, systematic review, tables/charts) "
"2744",2014,"(includes abstract) Evans, Caroline B.R.; Fraser, Mark W.; Cotter, Katie L.; Aggression & Violent Behavior, 2014 Sep; 19 (5): 532-44. (journal article - research, systematic review) "
"2745",2014,"(includes abstract) Xia, Qiao Cui; Feng, Zhang Xin; Ping, Cai Xiao; Alternative Therapies in Health & Medicine, 2014 Sep; 20 (5): 45-52. (journal article - meta analysis, research, systematic review) "
"2746",2014,"(includes abstract) Ford, John A.; MacLennan, Graeme S.; Avenell, Alison; Bolland, Mark; Grey, Andrew; Witham, Miles; American Journal of Clinical Nutrition, 2014 Sep; 100 (3): 746-55. (journal article - meta analysis, research, systematic review, tables/charts) "
"2747",2014,"(includes abstract) Miller, Paige E.; Perez, Vanessa; American Journal of Clinical Nutrition, 2014 Sep; 100 (3): 765-77. (journal article - meta analysis, research, systematic review, tables/charts) "
"2748",2014,"(includes abstract) Rottenberg, Eric M; American Journal of Emergency Medicine, 2014 Sep; 32 (9): 1074-6. (journal article - meta analysis, research, systematic review) "
"2749",2014,"(includes abstract) Heiwe, Susanne; Jacobson, Stefan H; American Journal of Kidney Diseases, 2014 Sep; 64 (3): 383-93. (journal article - meta analysis, research, systematic review) "
"2750",2014,"(includes abstract) Soveri, Inga; Berg, Ulla B; Björk, Jonas; Elinder, Carl-Gustaf; Grubb, Anders; Mejare, Ingegerd; Sterner, Gunnar; Bäck, Sten-Erik; SBU GFR Review Group; American Journal of Kidney Diseases, 2014 Sep; 64 (3): 411-24. (journal article - meta analysis, research, systematic review) "
"2751",2014,"(includes abstract) Bündchen, Daiana C.; Gonzáles, Ana I.; De Noronha, Marcos; Brüggemann, Ana K.; Sties, Sabrina W.; De Carvalho, Tales; Brazilian Journal of Physical Therapy / Revista Brasileira de Fisioterapia, 2014 Sep-Oct; 18 (5): 385-94. (journal article - meta analysis, research, systematic review, tables/charts) "
"2752",2014,"(includes abstract) Li, Yanyan; Ma, Xuelei; Wu, Xi; Liu, Xiaoxiao; Liu, Lei; Breast Journal, 2014 Sep; 20 (5): 514-24. (journal article - meta analysis, research, systematic review, tables/charts) "
"2753",2014,"(includes abstract) Doi, Suhail A. R.; Clinical Medicine & Research, 2014 Sep; 12 (1/2): 40-6. (journal article - equations & formulas, review, tables/charts) "
"2754",2014,"(includes abstract) Ni H; Soe Z; Moe S; Cochrane Database of Systematic Reviews, 2014; (9): N.PAG. (journal article - research, systematic review) "
"2755",2014,"(includes abstract) Huang Y; He Q; Yang LJ; Liu GJ; Jones A; Cochrane Database of Systematic Reviews, 2014; (9): N.PAG. (journal article - research, systematic review) "
"2756",2014,"(includes abstract) Straube C; Derry S; Jackson KC; Wiffen PJ; Bell RF; Strassels S; Straube S; Cochrane Database of Systematic Reviews, 2014; (9): N.PAG. (journal article - research, systematic review) "
"2757",2014,"(includes abstract) Tan HJ; Singh J; Gupta R; de Goede C; Cochrane Database of Systematic Reviews, 2014; (9): N.PAG. (journal article - research, systematic review) "
"2758",2014,"(includes abstract) Nelson EA; Bell-Syer SE; Cochrane Database of Systematic Reviews, 2014; (9): N.PAG. (journal article - research, systematic review) "
"2759",2014,"(includes abstract) Hawthorne K; Robles Y; Cannings-John R; Edwards AGK; Cochrane Database of Systematic Reviews, 2014; (9): N.PAG. (journal article - research, systematic review) "
"2760",2014,"(includes abstract) Tao KM; Li XQ; Yang LQ; Yu WF; Lu ZJ; Sun YM; Wu FX; Cochrane Database of Systematic Reviews, 2014; (9): N.PAG. (journal article - research, systematic review) "
"2761",2014,"(includes abstract) Sivera F; Wechalekar MD; Andrés M; Buchbinder R; Carmona L; Cochrane Database of Systematic Reviews, 2014; (9): N.PAG. (journal article - research, systematic review) "
"2762",2014,"(includes abstract) Wilkinson CP; Cochrane Database of Systematic Reviews, 2014; (9): N.PAG. (journal article - research, systematic review) "
"2763",2014,"(includes abstract) Taylor J; Glenny AM; Walsh T; Brocklehurst P; Riley P; Gorodkin R; Pemberton MN; Cochrane Database of Systematic Reviews, 2014; (9): N.PAG. (journal article - research, systematic review) "
"2764",2014,"(includes abstract) Parker MJ; Handoll HH; Cochrane Database of Systematic Reviews, 2014; (9): N.PAG. (journal article - research, systematic review) "
"2765",2014,"(includes abstract) Davis PG; Lemyre B; De Paoli AG; Cochrane Database of Systematic Reviews, 2014; (9): N.PAG. (journal article - research, systematic review) "
"2766",2014,"(includes abstract) Blessberger H; Kammler J; Domanovits H; Schlager O; Wildner B; Azar D; Schillinger M; Wiesbauer F; Steinwender C; Cochrane Database of Systematic Reviews, 2014; (9): N.PAG. (journal article - research, systematic review) "
"2767",2014,"(includes abstract) Moja L; Lucenteforte E; Kwag KH; Bertele V; Campomori A; Chakravarthy U; D'Amico R; Dickersin K; Kodjikian L; Lindsley K; et al.; Cochrane Database of Systematic Reviews, 2014; (9): N.PAG. (journal article - meta analysis, research, systematic review) "
"2768",2014,"(includes abstract) Dedicoat M; Vaithilingum M; Newton RR; Cochrane Database of Systematic Reviews, 2014; (9): N.PAG. (journal article - research, systematic review) "
"2769",2014,"(includes abstract) Zhang, Zhongheng; Xu, Xiao; Critical Care Medicine, 2014 Sep; 42 (9): 2118-25. (journal article - meta analysis, research, systematic review) "
"2770",2014,"(includes abstract) Dai, Xiaoyu; Wang, Hongtao; Jing, Zhong; Fu, Ping; Current Medical Research & Opinion, 2014 Sep; 30 (9): 1777-86. (journal article - meta analysis, research, systematic review) "
"2771",2014,"(includes abstract) Le Guen, Morgan; Fessler, Julien; Fischler, Marc; Current Opinion in Clinical Nutrition & Metabolic Care, 2014 Sep; 17 (5): 477-82. (journal article - review) "
"2772",2014,"(includes abstract) Gunton, Kammi B; Current Opinion in Ophthalmology, 2014 Sep; 25 (5): 406-10. (journal article - review) "
"2773",2014,"(includes abstract) Zhang, Qian; Dou, Jingtao; Lu, Juming; Diabetes Research & Clinical Practice, 2014 Sep; 105 (3): 313-21. (journal article - meta analysis, research, systematic review) "
"2774",2014,"(includes abstract) Di, Yuan Ming; May, Brian H; Zhang, Anthony Lin; Zhou, Iris Wenyu; Worsnop, Christopher; Xue, Charlie C L; Drug & Alcohol Dependence, 2014 Sep 1; 142: 14-23. (journal article - meta analysis, research, systematic review) "
"2775",2014,"(includes abstract) Hou, Xiaowen; Shi, Jingpu; Sun, Hao; European Journal of Clinical Pharmacology, 2014 Sep; 70 (9): 1041-7. (journal article - meta analysis, research, systematic review, tables/charts) "
"2776",2014,"(includes abstract) Launois, Robert; Le Moine, Jean-Gabriel; Uzzan, Bernard; Fiestas Navarrete, Lucia I; Benamouzig, Robert; European Journal of Gastroenterology & Hepatology, 2014 Sep; 26 (9): 978-89. (journal article - meta analysis, research, systematic review) "
"2777",2014,"(includes abstract) Khalesi, Saman; Sun, Jing; Buys, Nicholas; Jamshidi, Arash; Nikbakht-Nasrabadi, Elham; Khosravi-Boroujeni, Hossein; European Journal of Nutrition, 2014 Sep; 53 (6): 1299-311. (journal article - meta analysis, research, systematic review, tables/charts) "
"2778",2014,"(includes abstract) Draper, Karen V.; Huang, Robert J.; Gerson, Lauren B.; Gastrointestinal Endoscopy, 2014 Sep; 80 (3): 435-46. (journal article - meta analysis, research, systematic review) "
"2779",2014,"(includes abstract) Ashrafian, Hutan; Toma, Tania; Harling, Leanne; Kerr, Karen; Athanasiou, Thanos; Darzi, Ara; Health Affairs, 2014 Sep; 33 (9): 1641-7. (journal article - meta analysis, research, systematic review) "
"2780",2014,"(includes abstract) Whittemore, Robin; Chao, Ariana; Jang, Myoungock; Minges, Karl E.; Park, Chorong; Heart & Lung, 2014 Sep-Oct; 43 (5): 453-61. (journal article - review) "
"2781",2014,"(includes abstract) Greist, John H.; Mundt, James C.; Gwaltney, Chad J.; Jefferson, James W.; Posner, Kelly; Innovations in Clinical Neuroscience, 2014 Sep-Oct; 11 (9/10): 23-31. (journal article - meta analysis, pictorial, research, systematic review, tables/charts) "
"2782",2014,"(includes abstract) Sung-Ah Lee; Chun-Teh Lee; Fu, Martin M.; Elmisalati, Waeil; Sung-Kiang Chuang; International Journal of Oral & Maxillofacial Implants, 2014; 29 (5): 1085-97. (journal article - meta analysis, research, systematic review, tables/charts) "
"2783",2014,"(includes abstract) Soundy, Andrew; Muhamed, Ahmad; Stubbs, Brendon; Probst, Michel; Vancampfort, Davy; International Journal of Therapy & Rehabilitation, 2014 Sep; 21 (9): 410-20. (journal article - research, systematic review, tables/charts) "
"2784",2014,"(includes abstract) Sayehmiri, Kourosh; Tavan, Hamed; Sayehmiri, Fateme; Mohammadi, Iman; Carson, Kristin V.; Iranian Journal of Child Neurology, 2014 Autumn; 8 (4): 9-17. (journal article - meta analysis, research, systematic review, tables/charts) "
"2785",2014,"(includes abstract) Duke, Sally Anne; Balzer, Ben W.R.; Steinbeck, Katharine S.; Journal of Adolescent Health, 2014 Sep; 55 (3): 315-22. (journal article - research, systematic review) "
"2786",2014,"(includes abstract) Park, Linda G.; Howie-Esquivel, Jill; Dracup, Kathleen; Journal of Advanced Nursing, 2014 Sep; 70 (9): 1932-53. (journal article - research, systematic review, tables/charts) "
"2787",2014,"(includes abstract) Lee, Chun-Teh; Chiu, Tzu-Shan; Chuang, Sung-Kiang; Tarnow, Dennis; Stoupel, Janet; Journal of Clinical Periodontology, 2014 Sep; 41 (9): 914-26. (journal article - meta analysis, research, systematic review, tables/charts) "
